Name,Sector,Longitude,Latitude,State
Bryn Athyn College of the New Church,"Private not-for-profit, 4-year or above",-75.060808,40.134392999999996,PA
Bryn Mawr College,"Private not-for-profit, 4-year or above",-75.313223,40.027359999999994,PA
Bucknell University,"Private not-for-profit, 4-year or above",-76.882616,40.954316999999996,PA
Bucks County Community College,"Public, 2-year",-74.965841,40.239102,PA
Buena Vista University,"Private not-for-profit, 4-year or above",-95.208529,42.642255,IA
Bunker Hill Community College,"Public, 2-year",-71.069263,42.374806,MA
Butler Community College,"Public, 2-year",-96.882987,37.806699,KS
Butler County Community College,"Public, 2-year",-79.911433,40.829364,PA
Butler University,"Private not-for-profit, 4-year or above",-86.172167,39.8374,IN
Butte College,"Public, 2-year",-121.64483100000001,39.649782,CA
Byzantine Catholic Seminary of Saints Cyril and Methodius,"Private not-for-profit, 4-year or above",-80.015825,40.484409,PA
Cabarrus College of Health Sciences,"Private not-for-profit, 4-year or above",-80.600824,35.440038,NC
Cabrillo College,"Public, 2-year",-121.924797,36.989447999999996,CA
Cabrini University,"Private not-for-profit, 4-year or above",-75.375263,40.056354999999996,PA
Cairn University-Langhorne,"Private not-for-profit, 4-year or above",-74.909509,40.165809,PA
Caldwell Community College and Technical Institute,"Public, 2-year",-81.484148,35.854603999999995,NC
Caldwell University,"Private not-for-profit, 4-year or above",-74.272571,40.832753000000004,NJ
California Baptist University,"Private not-for-profit, 4-year or above",-117.425619,33.929321,CA
California Christian College,"Private not-for-profit, 4-year or above",-119.711123,36.749365999999995,CA
California College of the Arts,"Private not-for-profit, 4-year or above",-122.399451,37.767485,CA
California College San Diego,"Private not-for-profit, 4-year or above",-117.16065800000001,33.138303,CA
California College San Diego,"Private not-for-profit, 4-year or above",-117.16696599999999,32.835221000000004,CA
California Institute of Advanced Management,"Private not-for-profit, 4-year or above",-118.06129299999999,34.071748,CA
California Institute of Integral Studies,"Private not-for-profit, 4-year or above",-122.416102,37.774924,CA
California Institute of Technology,"Private not-for-profit, 4-year or above",-118.125878,34.137349,CA
California Institute of the Arts,"Private not-for-profit, 4-year or above",-118.566837,34.39327,CA
California Jazz Conservatory,"Private not-for-profit, 4-year or above",-122.268878,37.871235,CA
California Lutheran University,"Private not-for-profit, 4-year or above",-118.878924,34.224565999999996,CA
California Polytechnic State University-San Luis Obispo,"Public, 4-year or above",-120.657311,35.299513,CA
California State Polytechnic University-Pomona,"Public, 4-year or above",-117.819019,34.054272999999995,CA
California State University Maritime Academy,"Public, 4-year or above",-122.231551,38.069061,CA
California State University-Bakersfield,"Public, 4-year or above",-119.10471100000001,35.350004999999996,CA
California State University-Channel Islands,"Public, 4-year or above",-119.04356000000001,34.162949,CA
California State University-Chico,"Public, 4-year or above",-121.84485900000001,39.729712,CA
California State University-Dominguez Hills,"Public, 4-year or above",-118.255917,33.864765999999996,CA
California State University-East Bay,"Public, 4-year or above",-122.058073,37.657070000000004,CA
California State University-Fresno,"Public, 4-year or above",-119.748258,36.814477000000004,CA
California State University-Fullerton,"Public, 4-year or above",-117.885446,33.881506,CA
California State University-Long Beach,"Public, 4-year or above",-118.11204,33.782818,CA
California State University-Los Angeles,"Public, 4-year or above",-118.16896499999999,34.066927,CA
California State University-Monterey Bay,"Public, 4-year or above",-121.796178,36.652397,CA
California State University-Northridge,"Public, 4-year or above",-118.529319,34.240126000000004,CA
California State University-Sacramento,"Public, 4-year or above",-121.423549,38.559415,CA
California State University-San Bernardino,"Public, 4-year or above",-117.323801,34.182621999999995,CA
California State University-San Marcos,"Public, 4-year or above",-117.15901299999999,33.130569,CA
California State University-Stanislaus,"Public, 4-year or above",-120.852511,37.52577,CA
California University of Management and Sciences,"Private not-for-profit, 4-year or above",-117.941996,33.842052,CA
California University of Pennsylvania,"Public, 4-year or above",-79.88679,40.064964,PA
California Western School of Law,"Private not-for-profit, 4-year or above",-117.162416,32.722192,CA
Calumet College of Saint Joseph,"Private not-for-profit, 4-year or above",-87.494123,41.671008,IN
Calvary University,"Private not-for-profit, 4-year or above",-94.547927,38.839578,MO
Calvin College,"Private not-for-profit, 4-year or above",-85.587548,42.929916,MI
Calvin Theological Seminary,"Private not-for-profit, 4-year or above",-85.586439,42.927951,MI
Cambridge College,"Private not-for-profit, 4-year or above",-71.07264599999999,42.381091,MA
Camden County College,"Public, 2-year",-75.038381,39.784874,NJ
Cameron University,"Public, 4-year or above",-98.434163,34.606487,OK
Campbell University,"Private not-for-profit, 4-year or above",-78.738238,35.409149,NC
Campbellsville University,"Private not-for-profit, 4-year or above",-85.348943,37.343342,KY
Canada College,"Public, 2-year",-122.265398,37.44877,CA
Canisius College,"Private not-for-profit, 4-year or above",-78.852577,42.925206,NY
Cankdeska Cikana Community College,"Public, 2-year",-98.990801,47.978122,ND
Cape Cod Community College,"Public, 2-year",-70.337334,41.69192,MA
Cape Fear Community College,"Public, 2-year",-77.948306,34.240624,NC
Cape Girardeau Career and Technology Center,"Public, 2-year",-89.565366,37.274001,MO
Capital Community College,"Public, 2-year",-72.67273399999999,41.768397,CT
Capital University,"Private not-for-profit, 4-year or above",-82.937867,39.954875,OH
Capitol Technology University,"Private not-for-profit, 4-year or above",-76.85023100000001,39.046673,MD
Cardinal Stritch University,"Private not-for-profit, 4-year or above",-87.90904499999999,43.139752,WI
Carl Albert State College,"Public, 2-year",-94.633986,35.039173,OK
Carl Sandburg College,"Public, 2-year",-90.408203,40.98128,IL
Carleton College,"Private not-for-profit, 4-year or above",-93.154666,44.462317999999996,MN
Carlos Albizu University-Miami,"Private not-for-profit, 4-year or above",-80.35631500000001,25.794178,FL
Carlow University,"Private not-for-profit, 4-year or above",-79.963448,40.439293,PA
Carnegie Mellon University,"Private not-for-profit, 4-year or above",-79.94199300000001,40.44357,PA
Carolina Christian College,"Private not-for-profit, 4-year or above",-80.256252,36.146167999999996,NC
Carolina College of Biblical Studies,"Private not-for-profit, 4-year or above",-78.939514,35.05141,NC
Carolinas College of Health Sciences,"Public, 2-year",-80.838535,35.200295000000004,NC
Carroll College,"Private not-for-profit, 4-year or above",-112.04028500000001,46.600771,MT
Carroll Community College,"Public, 2-year",-76.991113,39.531805,MD
Carroll University,"Private not-for-profit, 4-year or above",-88.228114,43.004527,WI
Carson-Newman University,"Private not-for-profit, 4-year or above",-83.491709,36.122934,TN
Carteret Community College,"Public, 2-year",-76.755538,34.723681,NC
Carthage College,"Private not-for-profit, 4-year or above",-87.820924,42.622969,WI
Carver Bible College,"Private not-for-profit, 4-year or above",-84.515547,33.723362,GA
Carver Career Center,"Public, 2-year",-81.562988,38.289708000000005,WV
Casa Loma College-Van Nuys,"Private not-for-profit, 2-year",-118.45778100000001,34.192828999999996,CA
Cascadia College,"Public, 4-year or above",-122.191572,47.760915000000004,WA
Case Western Reserve University,"Private not-for-profit, 4-year or above",-81.609596,41.507419,OH
Casper College,"Public, 2-year",-106.32671200000001,42.832788,WY
Castleton University,"Public, 4-year or above",-73.180842,43.608397,VT
Catawba College,"Private not-for-profit, 4-year or above",-80.48275100000001,35.691443,NC
Catawba Valley Community College,"Public, 2-year",-81.28792,35.699732,NC
Catholic Distance University,"Private not-for-profit, 4-year or above",-77.860321,39.28763,WV
Catholic Theological Union at Chicago,"Private not-for-profit, 4-year or above",-87.585989,41.797895000000004,IL
Catholic University of America,"Private not-for-profit, 4-year or above",-76.99790899999999,38.933651,DC
Cayuga County Community College,"Public, 2-year",-76.542867,42.943726,NY
Cazenovia College,"Private not-for-profit, 4-year or above",-75.85488199999999,42.932489000000004,NY
CBD College,"Private not-for-profit, 2-year",-118.306221,34.06231,CA
Cecil College,"Public, 2-year",-75.955949,39.642225,MD
Cedar Crest College,"Private not-for-profit, 4-year or above",-75.519221,40.586318,PA
Cedar Valley College,"Public, 2-year",-96.763421,32.625686,TX
Cedarville University,"Private not-for-profit, 4-year or above",-83.81469200000001,39.749237,OH
Centenary College of Louisiana,"Private not-for-profit, 4-year or above",-93.730834,32.483335,LA
Centenary University,"Private not-for-profit, 4-year or above",-74.83364399999999,40.847640000000006,NJ
Centra College of Nursing,"Private not-for-profit, 4-year or above",-79.17410100000001,37.4051,VA
Central Alabama Community College,"Public, 2-year",-85.945266,32.92478,AL
Central Arizona College,"Public, 2-year",-111.652501,32.957091999999996,AZ
Central Baptist College,"Private not-for-profit, 4-year or above",-92.445021,35.083838,AR
Central Carolina Community College,"Public, 2-year",-79.143553,35.471864000000004,NC
Central Carolina Technical College,"Public, 2-year",-80.37101,33.933341999999996,SC
Central Christian College of Kansas,"Private not-for-profit, 4-year or above",-97.66859699999999,38.357978,KS
Central Christian College of the Bible,"Private not-for-profit, 4-year or above",-92.42725899999999,39.395963,MO
Central College,"Private not-for-profit, 4-year or above",-92.92219899999999,41.401539,IA
Central Community College,"Public, 2-year",-98.37254899999999,40.889582,NE
Central Connecticut State University,"Public, 4-year or above",-72.765991,41.692502000000005,CT
Central Georgia Technical College,"Public, 2-year",-83.66765,32.545341,GA
Central Lakes College-Brainerd,"Public, 2-year",-94.21426600000001,46.345863,MN
Central Louisiana Technical Community College,"Public, 2-year",-92.444506,31.260003,LA
Central Maine Community College,"Public, 2-year",-70.23549799999999,44.134346,ME
Central Methodist University-College of Graduate and Extended Studies,"Private not-for-profit, 4-year or above",-92.685253,39.150496999999994,MO
Central Methodist University-College of Liberal Arts and Sciences,"Private not-for-profit, 4-year or above",-92.685253,39.150496999999994,MO
Central Michigan University,"Public, 4-year or above",-84.77525,43.591203,MI
Central New Mexico Community College,"Public, 2-year",-106.62886100000001,35.071878000000005,NM
Central Ohio Technical College,"Public, 2-year",-82.447441,40.069314,OH
Central Oregon Community College,"Public, 2-year",-121.34858500000001,44.071401,OR
Central Piedmont Community College,"Public, 2-year",-80.829796,35.217774,NC
Central State University,"Public, 4-year or above",-83.880186,39.715787,OH
Central Texas College,"Public, 2-year",-97.810827,31.120516,TX
Central Virginia Community College,"Public, 2-year",-79.184238,37.358809,VA
Central Washington University,"Public, 4-year or above",-120.53836799999999,47.002687,WA
Central Wyoming College,"Public, 2-year",-108.42673799999999,43.030556,WY
Central Yeshiva Beth Joseph,"Private not-for-profit, 4-year or above",-73.959386,40.615411,NY
Central Yeshiva Tomchei Tmimim Lubavitz,"Private not-for-profit, 4-year or above",-73.938778,40.669694,NY
Centralia College,"Public, 4-year or above",-122.960591,46.715016999999996,WA
Centre College,"Private not-for-profit, 4-year or above",-84.779392,37.645709000000004,KY
Century College,"Public, 2-year",-92.982105,45.041823,MN
Cerritos College,"Public, 2-year",-118.09726299999998,33.88584,CA
Cerro Coso Community College,"Public, 2-year",-117.66767,35.567525,CA
Chabot College,"Public, 2-year",-122.10696899999999,37.642513,CA
Chadron State College,"Public, 4-year or above",-103.001615,42.8199,NE
Chaffey College,"Public, 2-year",-117.57393200000001,34.147663,CA
Chaminade University of Honolulu,"Private not-for-profit, 4-year or above",-157.807851,21.28995,HI
Champlain College,"Private not-for-profit, 4-year or above",-73.20274599999999,44.473287,VT
Chandler-Gilbert Community College,"Public, 2-year",-111.79592199999999,33.293896999999994,AZ
Chapman University,"Private not-for-profit, 4-year or above",-117.851481,33.793678,CA
Charles A Jones Career and Education Center,"Public, 2-year",-121.44111000000001,38.51651,CA
Charles R Drew University of Medicine and Science,"Private not-for-profit, 4-year or above",-118.242791,33.925658,CA
Charleston Southern University,"Private not-for-profit, 4-year or above",-80.072587,32.983047,SC
Charlotte Christian College and Theological Seminary,"Private not-for-profit, 4-year or above",-80.802527,35.242999,NC
Charlotte Technical College,"Public, 2-year",-82.147238,27.005558,FL
Charter Oak State College,"Public, 4-year or above",-72.767972,41.688246,CT
Chatfield College,"Private not-for-profit, 2-year",-83.887153,39.210369,OH
Chatham University,"Private not-for-profit, 4-year or above",-79.92608299999999,40.448432000000004,PA
Chattahoochee Technical College,"Public, 2-year",-84.553722,33.929092,GA
Chattahoochee Valley Community College,"Public, 2-year",-85.031485,32.42391,AL
Chattanooga State Community College,"Public, 2-year",-85.23738900000001,35.100202,TN
Chemeketa Community College,"Public, 2-year",-122.978076,44.978654999999996,OR
Chesapeake College,"Public, 2-year",-76.083668,38.952193,MD
